,datetime,expt_num,type,value
124,2023-03-13,0,pred_flower_count_median,29.0
125,2023-03-13,0,pred_fruit_count_median,0.0
126,2023-03-14,0,pred_leaf_count_median,255.0
127,2023-03-14,0,pred_flower_count_median,19.0
128,2023-03-14,0,pred_fruit_count_median,0.0
129,2023-03-15,0,pred_leaf_count_median,266.0
130,2023-03-15,0,pred_flower_count_median,17.0
131,2023-03-15,0,pred_fruit_count_median,0.0
132,2023-03-16,0,pred_leaf_count_median,255.0
133,2023-03-16,0,pred_flower_count_median,23.0
134,2023-03-16,0,pred_fruit_count_median,0.0
135,2023-03-17,0,pred_leaf_count_median,268.5
136,2023-03-17,0,pred_flower_count_median,15.0
137,2023-03-17,0,pred_fruit_count_median,0.0
138,2023-03-18,0,pred_leaf_count_median,391.0
139,2023-03-18,0,pred_flower_count_median,24.0
140,2023-03-18,0,pred_fruit_count_median,0.0
141,2023-03-19,0,pred_leaf_count_median,373.0
142,2023-03-19,0,pred_flower_count_median,29.0
143,2023-03-19,0,pred_fruit_count_median,0.0
144,2023-03-20,0,pred_leaf_count_median,384.0
145,2023-03-20,0,pred_flower_count_median,32.5
146,2023-03-20,0,pred_fruit_count_median,0.0
147,2023-03-21,0,pred_leaf_count_median,383.5
148,2023-03-21,0,pred_flower_count_median,30.5
149,2023-03-21,0,pred_fruit_count_median,0.0
150,2023-03-22,0,pred_leaf_count_median,386.0
151,2023-03-22,0,pred_flower_count_median,32.0
152,2023-03-22,0,pred_fruit_count_median,0.0
153,2023-03-23,0,pred_leaf_count_median,386.5
154,2023-03-23,0,pred_flower_count_median,31.5
155,2023-03-23,0,pred_fruit_count_median,0.0
156,2023-03-24,0,pred_leaf_count_median,397.0
157,2023-03-24,0,pred_flower_count_median,30.0
158,2023-03-24,0,pred_fruit_count_median,0.0
159,2023-03-25,0,pred_leaf_count_median,373.0
160,2023-03-25,0,pred_flower_count_median,28.0
161,2023-03-25,0,pred_fruit_count_median,0.0
162,2023-03-26,0,pred_leaf_count_median,371.0
163,2023-03-26,0,pred_flower_count_median,26.0
164,2023-03-26,0,pred_fruit_count_median,0.0
165,2023-03-27,0,pred_leaf_count_median,361.0
166,2023-03-27,0,pred_flower_count_median,34.0
