,datetime,expt_num,type,value
65,2023-02-20 11:00:00,0,pred_fruit_count,0.0
66,2023-02-14 20:01:00,0,pred_leaf_count,148.0
67,2023-02-14 20:01:00,0,pred_flower_count,0.0
68,2023-02-14 20:01:00,0,pred_fruit_count,0.0
69,2023-02-16 21:01:00,0,pred_leaf_count,143.0
70,2023-02-16 21:01:00,0,pred_flower_count,2.0
71,2023-02-16 21:01:00,0,pred_fruit_count,0.0
72,2023-02-22 20:01:00,0,pred_leaf_count,156.0
73,2023-02-22 20:01:00,0,pred_flower_count,13.0
74,2023-02-22 20:01:00,0,pred_fruit_count,0.0
75,2023-02-02 17:39:00,0,pred_leaf_count,128.0
76,2023-02-02 17:39:00,0,pred_flower_count,1.0
77,2023-02-02 17:39:00,0,pred_fruit_count,0.0
78,2023-03-05 20:01:00,0,pred_leaf_count,240.0
79,2023-03-05 20:01:00,0,pred_flower_count,27.0
80,2023-03-05 20:01:00,0,pred_fruit_count,0.0
81,2023-02-09 16:38:00,0,pred_leaf_count,147.0
82,2023-02-09 16:38:00,0,pred_flower_count,4.0
83,2023-02-09 16:38:00,0,pred_fruit_count,0.0
84,2023-03-06 14:01:00,0,pred_leaf_count,275.0
85,2023-03-06 14:01:00,0,pred_flower_count,33.0
86,2023-03-06 14:01:00,0,pred_fruit_count,0.0
87,2023-03-07 11:01:00,0,pred_leaf_count,304.0
88,2023-03-07 11:01:00,0,pred_flower_count,35.0
89,2023-03-07 11:01:00,0,pred_fruit_count,0.0
90,2023-02-02 17:37:00,0,pred_leaf_count,128.0
91,2023-02-02 17:37:00,0,pred_flower_count,2.0
92,2023-02-02 17:37:00,0,pred_fruit_count,0.0
93,2023-03-02 19:01:00,0,pred_leaf_count,206.0
94,2023-03-02 19:01:00,0,pred_flower_count,10.0
95,2023-03-02 19:01:00,0,pred_fruit_count,0.0
96,2023-02-13 15:34:00,0,pred_leaf_count,144.0
97,2023-02-13 15:34:00,0,pred_flower_count,2.0
98,2023-02-13 15:34:00,0,pred_fruit_count,0.0
99,2023-02-11 18:37:00,0,pred_leaf_count,129.0
100,2023-02-11 18:37:00,0,pred_flower_count,5.0
101,2023-02-11 18:37:00,0,pred_fruit_count,0.0
102,2023-03-01 08:00:00,0,pred_leaf_count,153.0
103,2023-03-01 08:00:00,0,pred_flower_count,19.0
104,2023-03-01 08:00:00,0,pred_fruit_count,0.0
105,2023-01-31 16:01:00,0,pred_leaf_count,127.0
106,2023-01-31 16:01:00,0,pred_flower_count,0.0
107,2023-01-31 16:01:00,0,pred_fruit_count,0.0
108,2023-03-08 17:01:00,0,pred_leaf_count,244.0
109,2023-03-08 17:01:00,0,pred_flower_count,38.0
110,2023-03-08 17:01:00,0,pred_fruit_count,0.0
111,2023-01-31 08:00:00,0,pred_leaf_count,130.0
112,2023-01-31 08:00:00,0,pred_flower_count,0.0
113,2023-01-31 08:00:00,0,pred_fruit_count,0.0
114,2023-03-06 21:01:00,0,pred_leaf_count,234.0
115,2023-03-06 21:01:00,0,pred_flower_count,32.0
116,2023-03-06 21:01:00,0,pred_fruit_count,0.0
117,2023-02-03 11:00:00,0,pred_leaf_count,159.0
118,2023-02-03 11:00:00,0,pred_flower_count,0.0
119,2023-02-03 11:00:00,0,pred_fruit_count,0.0
120,2023-02-15 21:01:00,0,pred_leaf_count,154.0
121,2023-02-15 21:01:00,0,pred_flower_count,1.0
122,2023-02-15 21:01:00,0,pred_fruit_count,0.0
123,2023-03-06 10:01:00,0,pred_leaf_count,299.0
124,2023-03-06 10:01:00,0,pred_flower_count,28.0
125,2023-03-06 10:01:00,0,pred_fruit_count,0.0
126,2023-02-03 19:01:00,0,pred_leaf_count,151.0
127,2023-02-03 19:01:00,0,pred_flower_count,0.0
128,2023-02-03 19:01:00,0,pred_fruit_count,0.0
129,2023-02-05 13:00:00,0,pred_leaf_count,149.0
130,2023-02-05 13:00:00,0,pred_flower_count,0.0
131,2023-02-05 13:00:00,0,pred_fruit_count,0.0
132,2023-02-06 20:01:00,0,pred_leaf_count,151.0
133,2023-02-06 20:01:00,0,pred_flower_count,1.0
134,2023-02-06 20:01:00,0,pred_fruit_count,0.0
135,2023-02-13 14:34:00,0,pred_leaf_count,150.0
136,2023-02-13 14:34:00,0,pred_flower_count,3.0
137,2023-02-13 14:34:00,0,pred_fruit_count,0.0
